FIPS,ADMIN2,PROVINCE_STATE,COUNTRY_REGION,LAST_UPDATE,LATITUDE,LONGITUDE,CONFIRMED,DEATHS,RECOVERED,ACTIVE,COMBINED_KEY,GEOID,RECORD_KEY
0,-,Xinjiang,China,2020-02-05T02:03:13,,,32,0,0,,"Xinjiang, China",CN,ChinaXinjiang-2020-02-05T02:03:13
0,-,-,Singapore,2020-02-05T16:33:03,,,28,0,0,,"-, Singapore",TH,Singapore--2020-02-05T16:33:03
0,-,-,Thailand,2020-02-04T15:33:03,,,25,0,5,,"-, Thailand",SG,Thailand--2020-02-04T15:33:03
0,-,-,Japan,2020-02-04T16:43:03,,,22,0,1,,"-, Japan",JP,Japan--2020-02-04T16:43:03
0,-,Hong Kong,Hong Kong,2020-02-05T13:13:10,,,21,1,0,,"Hong Kong, Hong Kong",HK,Hong KongHong Kong-2020-02-05T13:13:10
0,-,-,South Korea,2020-02-05T15:33:01,,,19,0,0,,"-, South Korea",KR,South Korea--2020-02-05T15:33:01
0,-,Qinghai,China,2020-02-05T03:13:05,,,17,0,3,,"Qinghai, China",CN,ChinaQinghai-2020-02-05T03:13:05
0,-,-,Germany,2020-02-03T20:53:02,,,12,0,0,,"-, Germany",DE,Germany--2020-02-03T20:53:02
0,-,-,Malaysia,2020-02-05T15:43:02,,,12,0,0,,"-, Malaysia",TW,Malaysia--2020-02-05T15:43:02
0,-,Taiwan,Taiwan,2020-02-04T14:53:02,,,11,0,0,,"Taiwan, Taiwan",MO,TaiwanTaiwan-2020-02-04T14:53:02
0,-,Macau,Macau,2020-02-04T04:43:02,,,10,0,0,,"Macau, Macau",MY,MacauMacau-2020-02-04T04:43:02
0,-,-,Vietnam,2020-02-03T21:43:02,,,8,0,1,,"-, Vietnam",VN,Vietnam--2020-02-03T21:43:02
0,-,-,France,2020-02-01T01:52:40,,,6,0,0,,"-, France",FR,France--2020-02-01T01:52:40
0,-,-,United Arab Emirates,2020-02-02T05:43:01,,,5,0,0,,"-, United Arab Emirates",AE,United Arab Emirates--2020-02-02T05:43:01
0,-,New South Wales,Australia,2020-02-01T18:12:49,,,4,0,2,,"New South Wales, Australia",AU,AustraliaNew South Wales-2020-02-01T18:12:49
0,-,Victoria,Australia,2020-02-01T18:12:49,,,4,0,0,,"Victoria, Australia",AU,AustraliaVictoria-2020-02-01T18:12:49
0,-,Queensland,Australia,2020-02-04T16:53:03,,,3,0,0,,"Queensland, Australia",AU,AustraliaQueensland-2020-02-04T16:53:03
0,-,-,India,2020-02-03T21:43:02,,,3,0,0,,"-, India",IN,India--2020-02-03T21:43:02
0,-,South Australia,Australia,2020-02-02T22:33:07,,,2,0,0,,"South Australia, Australia",AU,AustraliaSouth Australia-2020-02-02T22:33:07
0,-,British Columbia,Canada,2020-02-05T17:33:03,,,2,0,0,,"British Columbia, Canada",CA,CanadaBritish Columbia-2020-02-05T17:33:03
0,Toronto,Ontario,Canada,2020-02-04T00:13:06,,,2,0,0,,"Ontario, Canada",IT,CanadaOntarioToronto2020-02-04T00:13:06
0,-,-,Italy,2020-01-31T08:15:53,,,2,0,0,,"-, Italy",PH,Italy--2020-01-31T08:15:53
0,-,-,Philippines,2020-02-02T03:33:07,,,2,1,0,,"-, Philippines",RU,Philippines--2020-02-02T03:33:07
0,-,-,Russia,2020-01-31T16:13:45,,,2,0,0,,"-, Russia",UK,Russia--2020-01-31T16:13:45
0,-,-,UK,2020-02-01T01:52:40,,,2,0,0,,"-, UK",US,UK--2020-02-01T01:52:40
0,Chicago,Illinois,US,2020-02-01T19:43:03,,,2,0,0,,"Illinois, US",US,USIllinoisChicago2020-02-01T19:43:03
0,San Benito,California,US,2020-02-03T03:53:02,,,2,0,0,,"California, US",US,USCaliforniaSan Benito2020-02-03T03:53:02
0,Santa Clara,California,US,2020-02-03T00:43:02,,,2,0,0,,"California, US",BE,USCaliforniaSanta Clara2020-02-03T00:43:02
0,-,-,Belgium,2020-02-04T15:43:02,,,1,0,0,,"-, Belgium",KH,Belgium--2020-02-04T15:43:02
0,-,-,Cambodia,2020-01-31T08:15:53,,,1,0,0,,"-, Cambodia",CA,Cambodia--2020-01-31T08:15:53
0,London,Ontario,Canada,2020-02-04T00:03:11,,,1,0,0,,"Ontario, Canada",CA,CanadaOntarioLondon2020-02-04T00:03:11
0,-,-,Finland,2020-01-31T08:15:53,,,1,0,0,,"-, Finland",FI,Finland--2020-01-31T08:15:53
0,-,Tibet,China,2020-02-01T01:52:40,,,1,0,0,,"Tibet, China",CN,ChinaTibet-2020-02-01T01:52:40
0,-,-,Nepal,2020-01-31T08:15:53,,,1,0,0,,"-, Nepal",NP,Nepal--2020-01-31T08:15:53
0,-,-,Spain,2020-02-01T23:43:02,,,1,0,0,,"-, Spain",ES,Spain--2020-02-01T23:43:02
0,-,-,Sri Lanka,2020-01-31T08:15:53,,,1,0,0,,"-, Sri Lanka",LK,Sri Lanka--2020-01-31T08:15:53
0,-,-,Sweden,2020-02-01T02:13:26,,,1,0,0,,"-, Sweden",SE,Sweden--2020-02-01T02:13:26
0,Boston,Massachusetts,US,2020-02-01T19:43:03,,,1,0,0,,"Massachusetts, US",US,USMassachusettsBoston2020-02-01T19:43:03
0,"Los Angeles, CA",California,US,2020-02-01T19:53:03,,,1,0,0,,"California, US",US,"USCaliforniaLos Angeles, CA2020-02-01T19:53:03"
0,Madison,Wisconsin,US,2020-02-05T21:53:02,,,1,0,0,,"Wisconsin, US",US,USWisconsinMadison2020-02-05T21:53:02
0,Orange,California,US,2020-02-01T19:53:03,,,1,0,0,,"California, US",US,USCaliforniaOrange2020-02-01T19:53:03
0,Seattle,Washington,US,2020-02-01T19:43:03,,,1,0,0,,"Washington, US",US,USWashingtonSeattle2020-02-01T19:43:03
0,Tempe,Arizona,US,2020-02-01T19:43:03,,,1,0,0,,"Arizona, US",,USArizonaTempe2020-02-01T19:43:03
